word,C20 Literature vs. C20 Philosophy,C20 Literature vs. C21 Literature,C20 Literature vs. C21 Philosophy,C20 Philosophy vs. C21 Literature,C20 Philosophy vs. C21 Philosophy,C21 Literature vs. C21 Philosophy,wordset
intended,0.15586227437008715,0.22257213998684336,0.14752317747379232,0.0710334371915362,-0.00825621551732616,-0.07213934931549508,content
power,0.1557370077876443,-0.18450160602739776,0.27031777114695693,-0.34842462020292336,0.11477694372659687,0.4584114252128585,content
absence,0.15571028684118987,-0.02770019553980259,0.12185700028534932,-0.17529065211580208,-0.034853109759176736,0.15018862018386886,content
become,0.1547449733721082,-0.12392196409032331,0.3590217204574843,-0.2790081111607806,0.20437781787098214,0.4820670686960527,content
significance,0.15343514740918462,0.045404421288802364,0.24257571254006294,-0.10350371847209201,0.08903834499174938,0.1953082668813759,content
treatment,0.15280889324042943,0.11810328455871122,0.16142755608471493,-0.031038045571627624,0.007848759669067697,0.04288560404986201,content
political,0.15278764092696634,-0.4166419218589326,0.36237397936277116,-0.5740996863868124,0.20920315879158022,0.7750749587103651,content
enough,0.15242367306664353,0.17077612090288044,0.10173970919309677,0.01549698159249991,-0.050570079750629084,-0.0645691219630354,content
says,0.15235401068196744,0.3765270228611538,0.25913379423838645,0.22427841178036748,0.10662626973342301,-0.11334820994082061,content
material,0.15235321942686997,-0.0606676639227981,0.33873264268402464,-0.22361400197388703,0.18659736567657415,0.38945793648333404,content
remains,0.15219423812489977,-0.06828631028910905,0.08052260271721572,-0.2205931760356778,-0.0719199991100641,0.15135791229217746,content
place,0.14951968637576504,0.013639882103596434,0.35133069398489275,-0.13614674977661428,0.2017063376148154,0.33764200079723317,content
introduction,0.14882441767615692,-0.18462535844490888,0.07689679074224756,-0.3394249491396061,-0.07240805952624575,0.25762387203102766,content
examples,0.14731982864427878,0.12850790194016543,-0.00046717534132469514,-0.027313193666945595,-0.1476852238859508,-0.12409543691588283,content
picture,0.14689917278781342,0.08604124146241715,0.035352016816735485,-0.06674769598950121,-0.11154715597107803,-0.04345130021353275,content
goes,0.14660724874892728,0.03288343273139123,0.08333315949814829,-0.11562360995739918,-0.06645697250999268,0.05055314724455362,content
uses,0.14576296860526733,-0.04416159966017409,0.11310805192208695,-0.1923598123656569,-0.032205105214967,0.15610705690181254,content
remarks,0.14524081714806122,0.220609949533772,0.2836828379204514,0.07559344763050423,0.13872570924507507,0.05991433036829329,content
forms,0.14486316207056646,-0.14350803178929467,0.22531091696362,-0.2865797779963237,0.08022951357562208,0.36509020411725523,content
success,0.14372130034483105,-0.021984593935392056,-0.11421204651562882,-0.16635739386271436,-0.25806368366363586,-0.09210423642558827,content
usually,0.1420877176601114,0.15096251871617347,0.20463955980143314,0.0010320571852024912,0.06241445577111845,0.05479184498712112,content
although,0.14158896077577654,-0.015466206055790627,0.12949740854259775,-0.1533680366207054,-0.012491388174373366,0.14531093121252325,content
expect,0.1407123178473491,0.20283059698775763,-0.010191235733573237,0.058023698579800095,-0.15025733745690145,-0.21109653143547621,content
hand,0.13969210270116728,0.2366229935062305,0.340255065889241,0.10397433953736847,0.20056143737606408,0.10172277016613726,content
moreover,0.13760853712619875,0.09034888402532726,-0.03480044595559453,-0.05286273225210525,-0.1750256886104118,-0.12383983027781452,content
share,0.13727665687524102,-0.1433824458029036,-0.05011100526610788,-0.2835762789501014,-0.18694908529215637,0.09087234109328987,content
associated,0.13666232326540606,-0.18269175765887452,-0.12308987129798174,-0.321921639928571,-0.26019317321194185,0.06305660816219512,content
separate,0.13490172562591715,-0.08363494009395701,0.040692383172985194,-0.2296797319745746,-0.09368899666494751,0.1196544914402363,content
working,0.13443567297040118,-0.2918793127239243,0.0834284413501959,-0.4269385703083162,-0.05032617940546016,0.3737678627663294,content
contrast,0.12997684484257463,-0.12911398343094316,-0.11944326677763861,-0.26014144484647866,-0.2493609383829305,0.007068609660821246,content
worth,0.12971255825390346,0.09523528473561771,0.10851433229777807,-0.03819124570270615,-0.02137741899181662,0.02050355463877349,content
alone,0.1287711819792512,0.10268415035843653,0.273673881295291,-0.029384902036585087,0.144515765836532,0.17523152088256944,content
calls,0.12659601901728623,-0.08782706779435699,0.18308064597477738,-0.21205062138533123,0.05611988312256247,0.26766865851547583,content
complete,0.12649537317735499,0.245751839872358,0.19588009028649153,0.11400801207472115,0.06903487825020327,-0.052623321736594404,content
taken,0.12400425293551878,0.16871583516207675,0.18896589954931767,0.04392179091756813,0.06517607691242915,0.022320999707032003,content
takes,0.12347861733505994,-0.11270777629130843,-0.0180791574367629,-0.22983230490084888,-0.14157641880804855,0.09266946533713366,content
variety,0.12273267685030345,-0.026963603866330264,0.08671578305417979,-0.14865455742340658,-0.03636922661526628,0.11173289074465943,content
intellectual,0.12237581185236733,-0.21025168335009278,0.31872131844620755,-0.3239764036984336,0.19554825566663342,0.5153614566879804,content
instead,0.12232217232854956,-0.24486417616435802,-0.12566716661473387,-0.3643799670711494,-0.24757846678310563,0.11375198264793404,content
identified,0.12164800109507137,-0.05418555799284859,0.046877848090271235,-0.18355765547873945,-0.074086258672802,0.10384367224303806,content
serious,0.12147319602796361,0.12943482728390382,0.18189111016003645,0.007937982031287294,0.060124271152582884,0.05130398665109198,content
described,0.12107979521585448,0.02726200024740866,0.0893014012331172,-0.0842102427369917,-0.031876838873008455,0.05107049109219565,content
presumably,0.11574868347664995,0.21401553125286982,0.0831512725936144,0.08400790811024923,-0.03253614240681814,-0.12522779668782374,content
changes,0.11551438591150393,0.06918715574863502,0.025816200521654998,-0.04940563052437965,-0.08884231847386785,-0.04396409891306824,content
draw,0.11469981698545464,-0.11607107761489842,-0.018966433260985623,-0.23558273963481932,-0.13358016654217436,0.10026845400443293,content
represent,0.11340085091226235,-0.050228086414453074,-0.14683024954731236,-0.16381996243580238,-0.25961544457782054,-0.09786299407022374,content
lack,0.11334011370204244,-0.07970542107054963,-0.04568030699106602,-0.19565987727744183,-0.15914445849312794,0.04004808950798207,content
look,0.11309289743324744,-0.07696338602025711,0.020622513451403535,-0.18702441551408794,-0.09235328084832205,0.10065865003793967,content
classical,0.11302284087538861,0.012146229199366613,-0.083620152924154,-0.09986490745613384,-0.19685510218455657,-0.08477436504553648,content
remain,0.11295640952747842,-0.07052548888454367,0.09731984565884633,-0.18082771797047167,-0.015401284297328007,0.1665515811481211,content
desire,0.11259781822965817,-0.16090408777315537,0.20390200416423876,-0.27542994342514093,0.09130418593458078,0.37352166053239266,content
along,0.11245929646881206,-0.15774787084064498,-0.011082776882458614,-0.27585299328514584,-0.12397839038152261,0.1566291451251602,content
prove,0.11221420911752848,0.27779372080933395,0.22102233443343594,0.1721033665996416,0.10902929941608902,-0.052980891095731675,content
opinion,0.11023288920646743,0.4079872760101501,0.5037374752940691,0.28099307159266945,0.38928487538962453,0.09197995583959799,content
help,0.10949756845848484,-0.03404003869151336,-0.013587121779826999,-0.1473285463360859,-0.12184032161472858,0.02539095417609011,content
further,0.10815919833020816,0.10758916778759085,0.0430772932063418,0.001366524553715915,-0.06487142670037623,-0.06415668438489976,content
held,0.10589976652208986,0.13654769824456361,0.3169648975309074,0.0277343233524832,0.211230499872056,0.18682528628174677,content
recognized,0.10389321530582131,0.07658110889934708,0.43364720087007774,-0.0299822189974452,0.3304966890137687,0.3563254035269222,content
established,0.10377614083786704,-0.02514567041276831,0.3348194769604404,-0.12098406062002055,0.22980177210053682,0.34672546676810023,content
effect,0.1026544555505834,0.036490789117855894,0.06391350925812712,-0.06517054857532037,-0.039226656172718206,0.03534410242863097,content
ends,0.10203033710550877,0.04546598788986066,0.3054384579398927,-0.05157994148468444,0.2031515418555614,0.2572399969188338,content
group,0.10162222090508966,0.05670876497746624,-0.024183472094571293,-0.03386777427355306,-0.12552894749278082,-0.09424211191931357,content
living,0.09816485183164253,-0.159537726217035,0.26998867287940514,-0.24870098500217036,0.17192290441036162,0.4335039767977717,content
rise,0.0959060392838531,-0.1944427596483536,0.047907262546456046,-0.2592647345766426,-0.048626885784219316,0.21016612538234777,content
interested,0.09552260815633781,-0.07862200115723886,0.09080713500827087,-0.1737376195036836,-0.004080836540488489,0.16381191217875668,content
central,0.09414806985183533,-0.18730652336524686,0.021353883746525637,-0.2829155150918819,-0.07289903517589663,0.20678086226664374,content
best,0.09369105940988201,0.10996044857426263,0.03493166554394976,0.009751317369325063,-0.05857728409691831,-0.08055666994943005,content
fully,0.09275896024772472,-0.07981532292270357,-0.05333312077713338,-0.1750096303566846,-0.14632720500027968,0.030444306193612745,content
indeed,0.09239561870013144,-0.039246758532089976,0.08673873529201435,-0.13047330476856075,-0.007089638960663792,0.12337703879159943,content
beyond,0.09227421105789001,-0.19187593728658323,0.1208392858845554,-0.28635955693020376,0.028050898041169454,0.3126143553024301,content
difficult,0.09167160064999151,0.08643737063306417,0.1738277283047168,-0.015514679858608337,0.08204078999472637,0.0929756308673122,content
characteristic,0.09154017693712475,0.2565375982103817,0.32477439921610674,0.16656108475497994,0.23183493124176885,0.06029800848338141,content
sure,0.09114820081718288,0.05742149213080009,0.21994178857509666,-0.03343360390033801,0.12993987694836265,0.16436894756782655,content
giving,0.09022645380441176,0.04908040247795386,0.06383482154365039,-0.04461398234299173,-0.02608941828539309,0.01805535083646697,content
above,0.08956351050688832,0.16203017136036751,-0.06409805470273904,0.07261276134894312,-0.15331965630604716,-0.22504000319224557,content
importance,0.08931965045632001,0.10810164541353873,0.37773024936474875,0.012302759668337172,0.2880595069183901,0.25926453720622106,content
purpose,0.08883452091851411,0.24651405129404816,0.4103458751227902,0.15731807563163341,0.3218723357541148,0.16186338836402572,content
attempts,0.08860715764013309,-0.1312754866926083,0.18793184102035443,-0.21675292601834004,0.09936499787312356,0.32126852102323633,content
hard,0.08842767472113947,-0.07588934313739475,-0.026184684024876576,-0.16220263730232198,-0.11437505585755528,0.04846808886328419,content
whole,0.08637874997155544,0.2547162438355474,0.4150805487234,0.168770503391296,0.32889272096652594,0.1595398007710287,content
sometimes,0.08635846254673701,0.03886733285072411,0.09249926050357304,-0.045116313642842146,0.006269135481426759,0.05459535775910179,content
traditional,0.08472205974446345,-0.06883318323064451,0.1849470934864288,-0.13963402536630531,0.10030846653715865,0.2525798628603158,content
seem,0.08026425326301921,0.11596159858072269,0.07127463070601676,0.030256555586403062,-0.00951830714520202,-0.04352642905079053,content
mere,0.08023276388858347,0.24992554770050585,0.17020436150998738,0.18608430441626647,0.0900498129351293,-0.09828249222452683,content
including,0.07892815387380933,-0.39800426534172095,-0.0941665846431512,-0.48217131282520276,-0.1731573531167502,0.307574417392078,content
bring,0.07810923757863161,-0.021665552708045727,0.18184681388682158,-0.09494056235285758,0.10438227501119232,0.20008631165848348,content
called,0.07734158287152547,0.07784072995509393,0.30216710386765466,0.0021765111334524205,0.22491889365551057,0.2225931189297705,content
obviously,0.07603731922429714,0.3536403544712186,0.16923182853011232,0.2752083382409947,0.09262510315679431,-0.1875526369680456,content
easy,0.07549949787259484,0.07707082640479297,0.018782120485631652,-0.003523660851011512,-0.05566804785865261,-0.05568097524271318,content
outside,0.0753523443314973,-0.2551755299530391,0.1326624709821354,-0.33024869336852336,0.05661912513736347,0.3815935747004962,content
aware,0.07460354635926023,0.06394592230561699,0.06323192600097093,-0.00970802478931842,-0.011046815314374752,-0.0017824263276261748,content
clearly,0.07454571291313278,0.1302678455668119,0.11708350823074568,0.0546593091460431,0.04094912977335932,-0.014321380683908676,content
single,0.07363429118283284,0.014154925434134245,0.016546949299580376,-0.06252877888401802,-0.056428048313675754,0.003723516278922883,content
body,0.07327879771411559,-0.30822031086952195,0.1612403772983526,-0.37972897380499104,0.08848106844100831,0.47222010004754933,content
deal,0.07155495224401566,0.11710012300527455,0.18963099584950474,0.044087855765154484,0.11861437550269811,0.06867636396525771,content
quite,0.07151864008224477,0.22179403198517741,0.2768017663580228,0.1470145646489674,0.20536917524032297,0.056245328704985574,content
explained,0.0707145778309239,0.33856216652478205,-0.07424071081027013,0.27071193259706017,-0.1447020650722789,-0.412366463244336,content
number,0.06813126666691363,0.046595452852781875,0.004135257338516436,-0.022409258527654408,-0.06348204091690583,-0.04353220299442792,content
focus,0.066455592343937,-0.5476208772437828,-0.5093379926659541,-0.6138314182753387,-0.5751926934230328,0.034320930987889846,content
matters,0.06509777553152762,0.03255058480542951,-0.00406337406918398,-0.03020161497126373,-0.06892899105987156,-0.038797358871506885,content
give,0.06233351367019169,0.20011040364794982,0.0792680709731593,0.13858343998034192,0.017553151772650245,-0.12254745650835,content
discussed,0.061438620704089515,-0.05695445249198292,-0.10379406861404118,-0.12620824983228637,-0.17123661042372235,-0.04098167171715577,content
large,0.060475760256689534,0.02063539820983789,0.20997420065395275,-0.06433515827859743,0.1508988986380554,0.1934313263580226,content
