phrase,count,rank
"NP(NN,VP,NP)",1,4902
"ADJP(ADVP,NN,PP)",1,4903
"VP(PP,PP,VP)",1,4904
"NP(DT,JJ,VBP)",1,4905
"ADVP(RB,IN,NNP)",1,4906
"VP(VB,SQ,SBAR)",1,4907
"PP(IN,SBAR,S)",1,4908
"ADJP(JJ,JJ,RP)",1,4909
"VP(PP,ADJP,SBAR)",1,4910
"S(ADVP,WHNP)",1,4911
"ADVP(NN,CC,IN)",1,4912
"NP(FW,NNP,POS)",1,4913
"FRAG(RB,RB,DT)",1,4914
"NP(NN,VBP)",1,4915
"SBAR(WHNP,PP,SQ)",1,4916
"VP(VB,NP,CONJP)",1,4917
"NML(IN,HYPH,NN)",1,4918
"NP(CC,S,S)",1,4919
"LST(UH,PRP$)",1,4920
"PP(PP,NNP)",1,4921
"NP(SBAR,PRN,NP)",1,4922
"ADVP(ADVP,CC,JJR)",1,4923
"ADJP(NP,SBAR)",1,4924
"NP(DT,CC,CC)",1,4925
"VP(VB,CONJP,NP)",1,4926
"ADVP(NNP,RBS,RB)",1,4927
"NP(FW,NML,NN)",1,4928
"NP(CD,QP,NN)",1,4929
"VP(VBP,CC,MD)",1,4930
"ADJP(JJS,ADJP)",1,4931
"WHNP(WHADVP,VP)",1,4932
"NP(DT,VBN,NNPS)",1,4933
"NP(DT,ADJP,VBP)",1,4934
"VP(PP,ADVP)",1,4935
"NP(JJ,NN,VBZ)",1,4936
"NP(ADD,ADD)",1,4937
"PP(IN,CC,VBG)",1,4938
"VP(VBG,CONJP,NP)",1,4939
"NP(NNP,HYPH,WRB)",1,4940
"VP(VBD,PRT,WHPP)",1,4941
"NP(DT,VBD,NNS)",1,4942
"PRN(CC,CC,SQ)",1,4943
"NP(NN,VBG,NNS)",1,4944
"VP(NNS,PP,VP)",1,4945
"NP(WHADJP,NP)",1,4946
"INTJ(NN,NNS)",1,4947
"FRAG(PP,SBARQ)",1,4948
"SINV(CC,SINV,S)",1,4949
"NP(JJ,VP,NNS)",1,4950
"PP(JJ,IN,SBARQ)",1,4951
"NP(INTJ,NP,SBAR)",1,4952
"INTJ(NNP,IN)",1,4953
"FRAG(ADVP,ADVP,NP)",1,4954
"WHNP(WP,PRP$,NN)",1,4955
"S(ADVP,JJ,NNS)",1,4956
"S(UCP,PP)",1,4957
"NP(DT,VBG,NNPS)",1,4958
"VP(VB,NP,SQ)",1,4959
"NP(ADJP,NP,PP)",1,4960
"NML(JJ,ADJP,JJ)",1,4961
"VP(VBN,VBZ)",1,4962
"FRAG(S,NP,VP)",1,4963
"PRN(NP,NP,NN)",1,4964
"VP(VBZ,PP,UCP)",1,4965
"PRN(NP,NP,ADJP)",1,4966
"VP(VBZ,NP,NN)",1,4967
"ADJP(RB,RBR,VBG)",1,4968
"NP(NNP,UCP,NN)",1,4969
"NP(NNP,HYPH,VBG)",1,4970
"SBAR(SBAR,NN,SBAR)",1,4971
"PP(PP,S,VP)",1,4972
"VP(NN,VBZ,NP)",1,4973
"NP(NP,NNS,POS)",1,4974
"VP(TO,SBAR)",1,4975
"VP(VBP,PRN,NP)",1,4976
"NP(NP,WHADVP,NP)",1,4977
"NP(VBG,S)",1,4978
"SBAR(ADVP,IN,ADJP)",1,4979
"WHADVP(WHADVP,NN)",1,4980
"NP(VBG,NML,NNP)",1,4981
"ADVP(WHADVP,SBAR)",1,4982
"WHADVP(WHADVP,NN,JJR)",1,4983
"SBAR(WHADVP,NN)",1,4984
"ADJP(ADJP,CONJP,NN)",1,4985
"NP(NP,NN,ADVP)",1,4986
"NP(CONJP,NNS)",1,4987
"NP(DT,NNP,JJ)",1,4988
"S(PP,INTJ,VP)",1,4989
"S(SBAR,UCP,S)",1,4990
"NP(VBZ,S)",1,4991
"ADJP(NN,HYPH,NNS)",1,4992
"ADVP(IN,CC,VB)",1,4993
"NP(NN,ADVP,NP)",1,4994
"PP(VBG,PRN,NP)",1,4995
"NP(CC,NNPS,NN)",1,4996
"ADVP(JJR,PP,PP)",1,4997
"ADJP(IN,RB,JJ)",1,4998
"SBARQ(SBAR,SYM)",1,4999
"NP(NN,PRP,RB)",1,5000
"FRAG(NP,NN)",1,5001
"S(SBAR,ADVP,NN)",1,5002
"ADJP(JJ,RB,NN)",1,5003
"SBAR(WHADJP,CC,SBAR)",1,5004
"ADJP(JJ,CONJP,DT)",1,5005
"NP(VP,CC,VBG)",1,5006
"VP(NN,HYPH,S)",1,5007
"UCP(PP,CC,SBAR)",1,5008
"PP(IN,NFP,S)",1,5009
"SBAR(SBAR,CC,X)",1,5010
"NP(ADD,NNP)",1,5011
"VP(UH,VB,NN)",1,5012
"NML(NNP,FW,FW)",1,5013
"UCP(INTJ,CC,LS)",1,5014
"NP(FW,CC,UH)",1,5015
"NML(JJ,HYPH,CD)",1,5016
"NML(NML,NNPS)",1,5017
"S(RB,VP,VP)",1,5018
"VP(VBN,ADJP,ADJP)",1,5019
"CONJP(RB,IN,VBG)",1,5020
"ADJP(JJS,VBN,S)",1,5021
"PP(VBN,ADVP,SBAR)",1,5022
"S(RB,ADJP,VP)",1,5023
"SBARQ(WHNP,SQ,VP)",1,5024
"SBAR(IN,PRN,PP)",1,5025
"S(NFP,VP)",1,5026
"NP(CD,NNS,SBAR)",1,5027
"VP(PP,CONJP,PP)",1,5028
"VP(VB,MD,NP)",1,5029
"ADJP(JJS,SBAR)",1,5030
"ADJP(DT,CC,JJS)",1,5031
"QP(DT,CC,JJS)",1,5032
"S(INTJ,S,S)",1,5033
"ADJP(JJS,CC,DT)",1,5034
"ADVP(ADVP,VBN,S)",1,5035
"PP(PP,ADJP,VP)",1,5036
"PP(RB,SBAR)",1,5037
"ADJP(JJ,JJ,ADJP)",1,5038
"ADVP(IN,JJS,CD)",1,5039
"NP(NN,QP)",1,5040
"QP(JJS,CD)",1,5041
"SBAR(PP,SBARQ)",1,5042
"S(NP,VP,S)",1,5043
"S(ADJP,NFP,VP)",1,5044
"ADVP(JJ,RP)",1,5045
"NML(PP,PP)",1,5046
"ADJP(ADVP,CC,JJ)",1,5047
"ADJP(ADJP,SBAR,SBAR)",1,5048
"PP(IN,NP,ADVP)",1,5049
"SBAR(ADVP,CC,PP)",1,5050
"ADJP(JJ,ADVP,JJ)",1,5051
"NML(ADJP,CC,PP)",1,5052
"NML(JJ,NML,NN)",1,5053
"NP(NNS,NN,NNS)",1,5054
"VP(VBN,JJ)",1,5055
"ADVP(NNP,NN)",1,5056
"SBAR(SBAR,WHADVP,S)",1,5057
"ADVP(UH,FW)",1,5058
"NP(CONJP,NP,SBAR)",1,5059
"FRAG(RB,HYPH,NN)",1,5060
"VP(NN,NN,NP)",1,5061
"NP(NNP,VB,NNP)",1,5062
"NP(NP,NN,INTJ)",1,5063
"S(ADVP,AFX,VP)",1,5064
"SBAR(WHADVP,NP,VP)",1,5065
"NP(UH,NN,SBAR)",1,5066
"FRAG(ADVP,IN)",1,5067
"NP(NP,VBN,SBAR)",1,5068
"NP(FRAG,NNS)",1,5069
"SBAR(SBARQ,CC,SBAR)",1,5070
"WHNP(WHNP,CC,NP)",1,5071
"VP(VBG,NP,PRN)",1,5072
"ADVP(RB,RBR,ADVP)",1,5073
"SQ(VBD,VP)",1,5074
"NP(JJS,NNPS)",1,5075
"VP(JJ,NNS)",1,5076
"NP(NN,RB,S)",1,5077
"NP(ADJP,CC,NNP)",1,5078
"WHADVP(RB,SBAR)",1,5079
"S(CC,RB,VP)",1,5080
"PP(ADVP,UH,PP)",1,5081
"VP(VBD,ADJP,RB)",1,5082
"NP(DT,FW,SBAR)",1,5083
"WHNP(WHNP,PP,VP)",1,5084
"SBAR(ADVP,ADVP,NP)",1,5085
"VP(FW,JJ,NN)",1,5086
"NP(PRP$,JJ,PRP)",1,5087
"S(WHNP,PRN,VP)",1,5088
"ADVP(ADJP,CC,ADVP)",1,5089
"NP(ADVP,VBG)",1,5090
"PP(PP,RB,ADJP)",1,5091
"VP(NN,CC,NN)",1,5092
"NP(PRP,CC,NP)",1,5093
"PP(PP,S,NP)",1,5094
"VP(NN,PP,ADVP)",1,5095
"FRAG(ADVP,ADVP)",1,5096
"PP(IN,CONJP)",1,5097
"VP(PP,VBZ,ADJP)",1,5098
"SQ(SBAR,WHNP,SQ)",1,5099
"SQ(VBD,RB,NP)",1,5100
"ADVP(RBS,RB,PP)",1,5101
"NML(NN,HYPH,CC)",1,5102
"ADVP(JJR,RP,PP)",1,5103
"PP(TO,PP)",1,5104
"NP(FW,VBZ)",1,5105
"NP(NP,WHPP,NP)",1,5106
"NP(PDT,ADJP,NN)",1,5107
"NP(NP,ADJP,NNPS)",1,5108
"NP(RBR,ADJP,NNS)",1,5109
"ADJP(ADJP,CC,SINV)",1,5110
"SBAR(ADVP,IN,PP)",1,5111
"FRAG(CC,NP,WHADJP)",1,5112
"S(PP,NP,SQ)",1,5113
"ADVP(JJ,IN,S)",1,5114
"ADJP(JJ,VBN,NN)",1,5115
"ADJP(VBN,VBG)",1,5116
"SINV(ADVP,VP,PP)",1,5117
"NP(PRP$,NN,VB)",1,5118
"NP(NP,HYPH,NNP)",1,5119
"NP(NNS,VBG,NN)",1,5120
"NP(DT,ADJP,WHPP)",1,5121
"S(ADJP,RB,ADJP)",1,5122
"ADJP(ADJP,VP,PP)",1,5123
"NP(PRP$,NNPS,NN)",1,5124
"NP(CC,NN,SBAR)",1,5125
"ADJP(RB,JJ,CD)",1,5126
"NP(NP,NML,NML)",1,5127
"NP(ADVP,NN,NNS)",1,5128
"SBAR(WHADVP,WHNP,SQ)",1,5129
"ADVP(FW,IN)",1,5130
"S(CONJP,NP,VP)",1,5131
"ADVP(FW,IN,NP)",1,5132
"ADVP(NNP,RB,RB)",1,5133
"INTJ(FW,FW,NNS)",1,5134
"VP(VBN,ADVP,INTJ)",1,5135
"PP(JJR,IN,NP)",1,5136
"VP(VBZ,NP,NFP)",1,5137
"NP(ADJP,NNS,JJ)",1,5138
"NP(NNP,HYPH,VBZ)",1,5139
"PP(IN,CC,RP)",1,5140
"ADVP(RB,ADVP,VP)",1,5141
"INTJ(UH,PP)",1,5142
"ADJP(NML,HYPH,NN)",1,5143
"NML(NN,HYPH,PP)",1,5144
"FRAG(LST,VP)",1,5145
"SBAR(WHADVP,ADVP,VP)",1,5146
"S(ADJP,S,VP)",1,5147
"LST(UH,JJ,NN)",1,5148
"VP(ADJP,NP)",1,5149
"FRAG(NP,SQ)",1,5150
"PP(VBG,VP)",1,5151
"WHADVP(WRB,JJ,NN)",1,5152
"NP(NN,NN,CD)",1,5153
"S(S,CONJP,VP)",1,5154
"LST(SYM,HYPH,NN)",1,5155
"NP(PRP$,RB,NN)",1,5156
"SINV(VBD,NP,NP)",1,5157
"UCP(WHNP,CC,S)",1,5158
"WHNP(WDT,RB)",1,5159
"VP(VP,VBD,NP)",1,5160
"UCP(CC,PP)",1,5161
"VP(VP,VBZ,NP)",1,5162
"FRAG(CC,RB,NP)",1,5163
"NP(PRP$,NN,WHNP)",1,5164
"VP(NN,VBD,NP)",1,5165
"NP(PRP$,NNPS,NNS)",1,5166
"NML(DT,HYPH)",1,5167
"S(UCP,VP)",1,5168
"PRN(S,PP)",1,5169
"NP(FW,NP,PP)",1,5170
"ADJP(UH,HYPH,VBG)",1,5171
"NP(VBG,NNP,NNS)",1,5172
"VP(VB,INTJ,VP)",1,5173
"NP(CC,VBN)",1,5174
"NP(DT,IN,NNS)",1,5175
"ADVP(ADVP,RBR,NP)",1,5176
"NP(NN,CC,VBN)",1,5177
"NP(NP,POS,NP)",1,5178
"NP(POS,VBN,NN)",1,5179
"NP(IN,NN,FW)",1,5180
"QP(CD,JJR)",1,5181
"NP(NP,SYM,PP)",1,5182
"ADVP(JJ,CC,RBS)",1,5183
"VP(VP,PP,S)",1,5184
"NP(PRP$,JJ,SBAR)",1,5185
"NP(JJR,HYPH,NN)",1,5186
"NP(NP,VBP)",1,5187
"FRAG(UCP,ADJP)",1,5188
"SQ(VBP,NP,SBARQ)",1,5189
"FRAG(ADVP,S,S)",1,5190
"NP(NN,RB,IN)",1,5191
"SBAR(WHNP,NN)",1,5192
"SBAR(NP,FRAG)",1,5193
"PP(RB,HYPH,NN)",1,5194
"ADJP(VBN,RB,SBAR)",1,5195
"INTJ(NNP,UH)",1,5196
"NP(EX,NNP)",1,5197
"WHADJP(WRB,VBN)",1,5198
"NP(VP,PP,VP)",1,5199
"VP(ADVP,VBG,NNS)",1,5200
"S(LST,SBAR)",1,5201
"NML(NN,HYPH,VB)",1,5202
"NP(JJ,NNS,PRP)",1,5203
"NP(RB,DT,PRP)",1,5204
"NP(DT,JJ,LS)",1,5205
"NP(SYM,ADJP,PP)",1,5206
"NP(DT,PP,NNS)",1,5207
"NP(NNP,NNP,PRP)",1,5208
"NP(IN,HYPH,NNS)",1,5209
"PRN(VP,VP)",1,5210
"ADJP(JJR,IN,RB)",1,5211
"WHNP(CONJP,WHPP,IN)",1,5212
"VP(TO,FW,VP)",1,5213
"ADJP(RB,RB,JJR)",1,5214
"LST(NN,FW,NN)",1,5215
"NP(DT,IN,RB)",1,5216
"ADVP(RBS,RB,RB)",1,5217
"VP(NP,HYPH,NP)",1,5218
"NP(NNP,IN,IN)",1,5219
"NP(NNP,CC,VBG)",1,5220
"CONJP(RB,DT)",1,5221
"NML(NNP,DT,NNS)",1,5222
"VP(VBP,INTJ,ADJP)",1,5223
"ADJP(JJ,IN,SBAR)",1,5224
"ADJP(ADJP,JJ,JJ)",1,5225
"UCP(ADJP,CC,JJ)",1,5226
"NP(NP,ADJP,UCP)",1,5227
"VP(VBD,PRN,PP)",1,5228
"NP(ADJP,JJ,JJ)",1,5229
"ADJP(RB,PDT)",1,5230
"UCP(VP,CC,VP)",1,5231
"VP(VBG,VBG,PP)",1,5232
"VP(NN,RB,NP)",1,5233
"PP(FW,IN)",1,5234
"NP(RB,CC)",1,5235
"S(CC,ADVP,SBAR)",1,5236
"ADVP(ADVP,ADJP,PP)",1,5237
"SBAR(IN,PP,ADVP)",1,5238
"S(PP,SBAR,ADVP)",1,5239
"SBARQ(CC,WHADVP)",1,5240
"SBARQ(SBAR,NP,VP)",1,5241
"ADVP(IN,PRP)",1,5242
"ADJP(ADVP,JJ,JJR)",1,5243
"ADVP(JJ,HYPH,NN)",1,5244
"PP(ADVP,IN,JJS)",1,5245
"NP(RB,NN,NP)",1,5246
"S(PP,ADVP)",1,5247
"WHNP(QP,WHPP)",1,5248
"UCP(SBAR,CC,SBAR)",1,5249
"LST(NN,NP,VP)",1,5250
"FRAG(ADVP,SQ)",1,5251
"VP(VB,PP,UCP)",1,5252
"NP(ADJP,JJR,NNS)",1,5253
"NP(PRP$,PP)",1,5254
"ADVP(JJ,IN,NP)",1,5255
"SBARQ(SBAR,WHADVP)",1,5256
"VP(MD,SBAR,S)",1,5257
"VP(VB,PRT,VP)",1,5258
"UCP(DT,CC,NN)",1,5259
"WHNP(WP$,VBN,NNS)",1,5260
"SINV(ADVP,VP,INTJ)",1,5261
"VP(VBN,WHNP)",1,5262
"NP(INTJ,FW,FW)",1,5263
"INTJ(CC,S)",1,5264
"SBAR(SBAR,NP,SBAR)",1,5265
"VP(VB,S,PRN)",1,5266
"VP(VP,NP,S)",1,5267
"SBAR(IN,SBAR,SQ)",1,5268
"NML(NN,HYPH,HYPH)",1,5269
"FRAG(PRT,NP)",1,5270
"NP(VBG,ADJP,NNS)",1,5271
"VP(VBP,FRAG)",1,5272
"PP(FW,ADVP)",1,5273
"NP(PP,FW,FW)",1,5274
"FRAG(ADVP,NN)",1,5275
"PP(IN,ADVP,NN)",1,5276
"SBAR(PP,CC,NN)",1,5277
"SBAR(SYM,NP,VP)",1,5278
"VP(NN,PP,NP)",1,5279
"WHNP(WHPP,NP,VP)",1,5280
"INTJ(FW,UH)",1,5281
"NP(VP,ADJP)",1,5282
"NML(NP,HYPH,PP)",1,5283
"FRAG(PP,S,NP)",1,5284
"SBAR(NNP,SBAR)",1,5285
"NP(PRP$,VB)",1,5286
"SINV(ADJP,VP,ADJP)",1,5287
"NML(VB,NNP)",1,5288
"ADJP(JJ,CONJP,VP)",1,5289
"NP(NNPS,JJS,VP)",1,5290
"PP(SBAR,PP,VP)",1,5291
"VP(FW,ADVP,S)",1,5292
"VP(VB,NP,SBARQ)",1,5293
"PP(IN,PRN,S)",1,5294
"PP(RP,SBAR)",1,5295
"NP(UH,JJ,NN)",1,5296
"VP(FW,ADJP,NP)",1,5297
"FRAG(LST,RB,NP)",1,5298
"NP(DT,JJR,NNPS)",1,5299
"VP(FW,S,ADJP)",1,5300
"NP(FW,VBG)",1,5301
"NP(NNS,FW,FW)",1,5302
"NP(PRP$,FW,FW)",1,5303
"NP(LS,NP,NML)",1,5304
"NP(NML,IN,NN)",1,5305
"ADJP(ADJP,S,SBAR)",1,5306
"FRAG(NP,INTJ,INTJ)",1,5307
"FRAG(RB,ADVP,PP)",1,5308
"FRAG(FRAG,FRAG)",1,5309
"FRAG(S,FRAG)",1,5310
"QP(DT,CD,NN)",1,5311
"SBAR(ADVP,NP,VP)",1,5312
"NP(NP,NN,JJ)",1,5313
"SBAR(SBAR,CONJP)",1,5314
"VP(VB,S,SBARQ)",1,5315
"NML(NN,JJS)",1,5316
"VP(POS,ADJP,SBAR)",1,5317
"NP(ADJP,SBAR,NNS)",1,5318
"NP(IN,VBG)",1,5319
"NP(DT,SBAR,NNS)",1,5320
"VP(VBG,CC,PP)",1,5321
"VP(NNP,FW,FW)",1,5322
"VP(FW,ADVP,ADVP)",1,5323
"CONJP(RB,IN,SBAR)",1,5324
"S(CC,ADJP,SQ)",1,5325
"VP(VBD,PRN,SBAR)",1,5326
"NP(JJ,NML,NNP)",1,5327
"NP(NNP,NML)",1,5328
"PP(FW,FW,FW)",1,5329
"ADJP(RB,NN,S)",1,5330
"PP(IN,S,NP)",1,5331
"VP(VBP,WHADVP,WHNP)",1,5332
"WHNP(WHNP,SQ)",1,5333
"NP(JJ,CC,RB)",1,5334
"S(ADVP,NP,ADVP)",1,5335
"S(PP,VP,SQ)",1,5336
"NP(JJ,NNS,NNP)",1,5337
"S(S,S,SBARQ)",1,5338
"SINV(ADJP,VP)",1,5339
"S(UCP,ADVP,VP)",1,5340
"SBAR(WHPP,CC,SBAR)",1,5341
"VP(MD,RB,ADJP)",1,5342
"S(PP,NP,SINV)",1,5343
"PP(PP,JJ)",1,5344
"NP(NNS,NN,S)",1,5345
"NP(NNPS,NN,NN)",1,5346
"SQ(S,NP)",1,5347
"NP(JJR,JJR,NN)",1,5348
"ADVP(ADVP,JJ,PP)",1,5349
"PRN(VP,PP)",1,5350
"UCP(NP,CC,VP)",1,5351
"SBARQ(CC,WHADVP,SBAR)",1,5352
"ADJP(JJS,NN)",1,5353
"NP(UH,TO)",1,5354
"S(NP,ADJP,ADVP)",1,5355
"NP(NML,VP)",1,5356
"NML(NN,NP,PP)",1,5357
"NP(PRP$,NP,NN)",1,5358
"VP(ADJP,VBN,NP)",1,5359
"NP(LS,CC,NNP)",1,5360
"SBAR(PP,CC,SBAR)",1,5361
"NP(NML,NN,POS)",1,5362
"ADJP(JJ,RB,RB)",1,5363
"VP(VBP,HYPH,JJ)",1,5364
"VP(TO,UH)",1,5365
"NP(VP,JJ,NNS)",1,5366
"NP(PRN,HYPH,VP)",1,5367
"NP(HYPH,NP,NNS)",1,5368
"S(ADJP,MD,PP)",1,5369
"FRAG(WHNP,PP,VP)",1,5370
"WHNP(WHADJP,JJ,NNS)",1,5371
"WHNP(WP$,JJ,NML)",1,5372
"VP(VBP,IN,S)",1,5373
"PRN(SBAR,NP)",1,5374
"NP(NP,UCP,NP)",1,5375
"UCP(CC,RB)",1,5376
"ADVP(RB,VBP)",1,5377
"NP(UCP,SBAR)",1,5378
"NP(NNP,FW,NP)",1,5379
"SQ(SQ,VP)",1,5380
"NP(PRP,SBAR)",1,5381
"NP(NP,JJ,FW)",1,5382
"VP(NN,PP,SBAR)",1,5383
"FRAG(ADVP,CC,PP)",1,5384
"NP(NP,FRAG,NP)",1,5385
"ADJP(RB,IN)",1,5386
"NML(UCP,NN)",1,5387
"NP(VBP,NNP)",1,5388
"VP(VBN,JJ,ADJP)",1,5389
"NP(PRP$,PRP)",1,5390
"NML(JJ,CC,NML)",1,5391
"PP(RB,VP)",1,5392
"NP(DT,NFP,FW)",1,5393
"VP(VBG,ADJP,ADJP)",1,5394
"NP(RB,ADVP,VP)",1,5395
"NP(NNS,NN,SBAR)",1,5396
"ADJP(JJ,VBZ)",1,5397
"NML(CD,SYM,JJ)",1,5398
"NP(PRP$,RB)",1,5399
"NML(CD,JJ)",1,5400
"NP(LST,JJS,NN)",1,5401
"LST(FW,NNP,POS)",1,5402
"ADJP(JJ,PP,VP)",1,5403
"NP(NML,NML,ADVP)",1,5404
"NP(SBAR,NN)",1,5405
"NP(ADJP,CONJP,NP)",1,5406
"NP(NP,CONJP,ADVP)",1,5407
"VP(VBN,CC,VBG)",1,5408
"VP(VBN,HYPH,VP)",1,5409
"ADJP(ADVP,VBN,ADJP)",1,5410
"S(CC,NP,NP)",1,5411
"VP(VBP,ADJP,FW)",1,5412
"NP(DT,ADVP,VP)",1,5413
"NP(VBG,JJR,NNS)",1,5414
"VP(VBP,CONJP,NP)",1,5415
"VP(VP,PRN,PP)",1,5416
"NP(PRP,RP)",1,5417
"S(ADVP,VBZ,NP)",1,5418
"NP(PRP,CC,UH)",1,5419
"NP(NP,ADVP,NN)",1,5420
"NP(RB,VBG,NNS)",1,5421
"VP(JJ,NP,NP)",1,5422
"ADJP(RBS,HYPH,JJ)",1,5423
"VP(VBG,CONJP,VP)",1,5424
"S(PP,PP,S)",1,5425
"NP(NNP,NN,CD)",1,5426
"NP(DT,JJ,EX)",1,5427
"NP(S,ADVP)",1,5428
"NP(NNP,VBZ,NN)",1,5429
"NP(S,PRN)",1,5430
"PP(IN,RB,JJ)",1,5431
"NP(NNP,NNS,NNP)",1,5432
"NP(EX,JJR,NNS)",1,5433
"ADJP(JJ,ADVP,NP)",1,5434
"VP(TO,IN,VP)",1,5435
"ADJP(JJ,PP,NP)",1,5436
"WHADJP(WRB,HYPH,RB)",1,5437
"FRAG(S,SQ)",1,5438
"ADJP(JJR,NN,FW)",1,5439
"NP(IN,CD,NN)",1,5440
"SQ(VBZ,PP,PP)",1,5441
"VP(TO,NP,S)",1,5442
"LST(FW,HYPH,FW)",1,5443
"ADJP(JJR,PP,PP)",1,5444
"NP(DT,VBG,VP)",1,5445
"NP(NN,NN,PRP)",1,5446
"ADJP(CONJP,ADJP)",1,5447
"SBAR(IN,CC,UH)",1,5448
"UCP(ADJP,CC,ADVP)",1,5449
"UCP(ADVP,CC,NN)",1,5450
"S(UCP,PRN,PP)",1,5451
"S(S,CC,FRAG)",1,5452
"FRAG(ADVP,WHADVP,NP)",1,5453
"NP(PDT,NN)",1,5454
"NML(PDT,DT)",1,5455
"S(SBAR,IN,S)",1,5456
"NP(NNP,VBP,POS)",1,5457
"FRAG(CC,CC,NP)",1,5458
"VP(NN,VBG,VBG)",1,5459
"ADJP(NNP,IN,JJ)",1,5460
"VP(TO,LS,VP)",1,5461
"VP(TO,NP,VP)",1,5462
"VP(VB,HYPH,ADVP)",1,5463
"ADJP(NN,HYPH,ADJP)",1,5464
"NP(NML,VP,NNS)",1,5465
"VP(NN,HYPH,ADJP)",1,5466
"NML(JJ,NNS,NN)",1,5467
"NP(CC,MD)",1,5468
"NP(MD,HYPH,NNS)",1,5469
"SBAR(SBAR,CC,SQ)",1,5470
"NP(NN,NN,PP)",1,5471
"SINV(SBAR,NP)",1,5472
"NP(NP,PP,UH)",1,5473
"S(CC,VP,S)",1,5474
"VP(VBN,SBAR,ADJP)",1,5475
"VP(VBP,SBAR,INTJ)",1,5476
"NP(NP,HYPH,RB)",1,5477
"ADJP(NP,VBZ)",1,5478
"NP(JJ,FW,NNS)",1,5479
"NP(NNS,NP,NN)",1,5480
"S(ADVP,PP,SBAR)",1,5481
"NP(NN,ADJP,NN)",1,5482
"NP(S,LST,NP)",1,5483
"VP(VBZ,ADJP,VBN)",1,5484
"ADJP(VBN,CC,RB)",1,5485
"PP(IN,NP,S)",1,5486
"NP(LS,VBN,NNPS)",1,5487
"NP(NNPS,NNP,NNPS)",1,5488
"NP(PRP,CD)",1,5489
"ADJP(ADJP,VP,ADJP)",1,5490
"S(LST,SQ)",1,5491
"S(S,S,NFP)",1,5492
"ADVP(DT,CC,JJ)",1,5493
"NP(DT,EX)",1,5494
"NP(S,NN,NN)",1,5495
"NP(ADVP,ADVP)",1,5496
"NP(NNP,NNP,VBZ)",1,5497
"VP(VB,JJ)",1,5498
"NP(NP,WHADVP,S)",1,5499
"FRAG(INTJ,INTJ,VP)",1,5500
"INTJ(UH,SBAR)",1,5501
"NP(NP,JJS,NNPS)",1,5502
"NP(WHNP,DT,NN)",1,5503
"S(PP,VP,SBAR)",1,5504
"NP(DT,NML,ADJP)",1,5505
"NP(FW,NML,NNS)",1,5506
"ADVP(ADVP,IN,ADJP)",1,5507
"NML(DT,NNP)",1,5508
"WHNP(VBG,WHNP)",1,5509
"WHNP(PP,PP)",1,5510
"PP(IN,PRP$,NN)",1,5511
"NP(PRP$,HYPH,PP)",1,5512
"ADJP(NN,CC,ADJP)",1,5513
"NP(DT,VBN,VBG)",1,5514
"ADVP(ADVP,VBD)",1,5515
"SQ(MD,RB,NP)",1,5516
"VP(JJ,NP,PP)",1,5517
"S(S,SBAR,SBAR)",1,5518
"S(CC,WHNP)",1,5519
"PP(UH,SBAR)",1,5520
"S(AFX,NP,VP)",1,5521
"NP(DT,MD)",1,5522
"ADJP(DT,S)",1,5523
"SBARQ(WHADJP,WHADVP)",1,5524
"NP(JJ,DT,JJ)",1,5525
"SBARQ(WHADJP,SBARQ)",1,5526
"FRAG(NP,SYM,NP)",1,5527
"ADVP(UH,CC,JJ)",1,5528
"ADJP(FW,IN)",1,5529
"NP(FW,IN)",1,5530
"NML(NN,IN,JJ)",1,5531
"SBAR(WHNP,ADVP,SQ)",1,5532
"NP(JJ,JJS,NNS)",1,5533
"NP(PRP,POS,NNS)",1,5534
"CONJP(IN,RB,PP)",1,5535
"PP(IN,NP,NFP)",1,5536
"NP(S,CC,ADVP)",1,5537
"NP(NNS,VBG)",1,5538
"CONJP(CC,RB,PP)",1,5539
"NP(ADVP,NN,JJ)",1,5540
"NP(FRAG,SBAR)",1,5541
"FRAG(CC,NN)",1,5542
"PP(IN,MD,CC)",1,5543
"VP(VB,NP,WHNP)",1,5544
"PRN(PRN,SINV)",1,5545
"PP(PP,NP,NP)",1,5546
"SQ(SQ,S)",1,5547
"NP(NNP,VB,NP)",1,5548
"ADJP(NNP,VBD)",1,5549
"INTJ(NN,SYM,NN)",1,5550
"SBARQ(ADVP,WP,SBAR)",1,5551
"FRAG(CC,WHNP,SQ)",1,5552
"NML(HYPH,JJ)",1,5553
"FRAG(RB,IN,S)",1,5554
"NP(NN,SYM,NNP)",1,5555
"NP(NNP,SYM,NNP)",1,5556
"SQ(PP,SQ)",1,5557
"ADVP(RP,VBP)",1,5558
"SBAR(WHPP,CC,S)",1,5559
"VP(VBN,HYPH,NNPS)",1,5560
"FRAG(NP,VP,INTJ)",1,5561
"NP(DT,NML,SBAR)",1,5562
"ADJP(NN,CC,PP)",1,5563
"FRAG(CONJP,NP)",1,5564
"CONJP(NFP,RB)",1,5565
"ADJP(ADJP,PDT,DT)",1,5566
"NML(ADJP,ADJP)",1,5567
"FRAG(NP,ADVP,VP)",1,5568
"S(NP,WHNP,NP)",1,5569
"S(NFP,S)",1,5570
"NP(NML,VBG,NNP)",1,5571
"NP(POS,NNS)",1,5572
"NP(DT,VBG,UCP)",1,5573
"VP(POS,LST,SBAR)",1,5574
